lead_id,scraped_at,search_query,business_name,category,address,city,state,zip_code,country,phone,website,google_maps_url,place_id,rating,review_count,price_level,emails,additional_phones,business_hours,facebook,twitter,linkedin,instagram,youtube,tiktok,owner_name,owner_title,owner_email,owner_phone,owner_linkedin,team_contacts,additional_contact_methods,pages_scraped,search_enriched,enrichment_status
5946796a150b,2026-01-18T14:01:30.447150,"Dentist in Surrey, BC, Canada",Surrey Place Dental Group,Dentist,"2446 Central City Shopping Centre, 10153 King George Blvd #420, Surrey, BC V3T 2W1, Canada",Surrey,BC,10153,CA,+1 604-585-4044,https://surreyplacedental.com/,https://www.google.com/maps/search/?api=1&query=Surrey%20Place%20Dental%20Group&query_place_id=ChIJAXS6_tTZhVQR2JC8X2fFta4,ChIJAXS6_tTZhVQR2JC8X2fFta4,4.8,345,,info@surreyplacedental.com,,,https://www.facebook.com/SurreyPlaceDental/,https://twitter.com/surreyplacedent,,,,,,,,,,,,1,no,success
f0f54fb0e6d6,2026-01-18T14:01:30.447160,"Dentist in Surrey, BC, Canada",THE DENTAL GROUP AT CENTRAL CITY,Dentist,"10153 King George Blvd #1117, Surrey, BC V3T 2W1, Canada",Surrey,BC,10153,CA,+1 604-585-2345,https://thedentalgroupatcentralcity.com/,https://www.google.com/maps/search/?api=1&query=THE%20DENTAL%20GROUP%20AT%20CENTRAL%20CITY&query_place_id=ChIJgWPXWNPZhVQRA-sWnl73Hg8,ChIJgWPXWNPZhVQRA-sWnl73Hg8,4.6,181,,info@dentalgroupcc.com,,,https://www.facebook.com/pages/The-Dental-Group-at-Central-City/419769598064500,https://twitter.com/dentalgroupcc,,https://www.instagram.com/dentalgroupcentralcity/,https://www.youtube.com/watch?v=5zAANLd-nVA&ab_channel=BupaHealthUK,,,,,,,,,4,no,success
35b0214ff05e,2026-01-18T14:01:30.447173,"Dentist in Surrey, BC, Canada",Dental Zone,Dentist,"6678 152 St Unit 101, Surrey, BC V3S 7J2, Canada",Surrey,BC,V3S 7J2,CA,+1 604-503-9616,https://dentalzone.ca/?utm_source=GMB&utm_medium=Organic&utm_campaign=GMBListing,https://www.google.com/maps/search/?api=1&query=Dental%20Zone&query_place_id=ChIJ47WF-GvbhVQRUjifzCp6WLs,ChIJ47WF-GvbhVQRUjifzCp6WLs,4.9,257,,info@dentalzone.ca,,,https://www.facebook.com/DentalZoneSurrey?business_id=265507996992412%20,,,https://www.instagram.com/dentalzonegroup/,,,,,,,,,,3,no,success
b604351f4913,2026-01-18T14:01:30.447183,"Dentist in Surrey, BC, Canada",Fleetwood Dental,Dental clinic,"15342 Fraser Hwy, Surrey, BC V3R 3P5, Canada",Surrey,BC,15342,CA,+1 604-589-6233,https://www.fleetwooddental.ca/,https://www.google.com/maps/search/?api=1&query=Fleetwood%20Dental&query_place_id=ChIJSaMKwFPXhVQR0ueAbAEfbco,ChIJSaMKwFPXhVQR0ueAbAEfbco,4.8,144,,"info@fleetwooddental.ca, drlee6@telus.net, reception@fleetwooddental.ca",,,,,,,,,,,,,,,,3,no,success
752831c2710c,2026-01-18T14:01:30.447192,"Dentist in Surrey, BC, Canada",Dentio Dental,Dentist,"10118 152 St E2, Surrey, BC V3R 9W3, Canada",Surrey,BC,10118,CA,+1 604-227-2232,https://www.dentio.ca/,https://www.google.com/maps/search/?api=1&query=Dentio%20Dental&query_place_id=ChIJe8FDYkvXhVQRBmxzp3DSzgU,ChIJe8FDYkvXhVQRBmxzp3DSzgU,5,85,,"optimumbodyfitness@gmail.com, hello@dentio.ca",,,https://www.facebook.com/dentiodental,,,https://www.instagram.com/dentiodental/,,,,,,,,,,2,no,success
6846c55559a3,2026-01-18T14:01:30.447201,"Dentist in Surrey, BC, Canada",Guildford Family Dental,Dentist,"10355 152 St #1250, Surrey, BC V3R 7C1, Canada",Surrey,BC,10355,CA,+1 604-584-9988,https://guildfordfamilydental.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,https://www.google.com/maps/search/?api=1&query=Guildford%20Family%20Dental&query_place_id=ChIJ249CO23XhVQRAW4nI5J1yjA,ChIJ249CO23XhVQRAW4nI5J1yjA,4.5,201,,info@guildfordfamilydental.com,,,http://www.facebook.com/GuildfordFamilyDental,https://twitter.com/GFDentalSurrey,http://www.linkedin.com/company/guildford-family-dental,,,,,,,,,,,3,no,success
8efaeb24eb60,2026-01-18T14:01:30.447210,"Dentist in Surrey, BC, Canada",Guildford Town Centre Dental,Dentist,"10355 152 St Unit 1087, Surrey, BC V3R 7C1, Canada",Surrey,BC,10355,CA,+1 604-498-3313,https://guildfordtowncentredental.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,https://www.google.com/maps/search/?api=1&query=Guildford%20Town%20Centre%20Dental&query_place_id=ChIJ249CO23XhVQRMw8AZTi7cb0,ChIJ249CO23XhVQRMw8AZTi7cb0,4.6,485,,info@guildfordtowncentredental.com,,,https://www.facebook.com/GuildfordTownCentreDental,https://twitter.com/GuildfordCentre,,,https://www.youtube.com/channel/UC_7qjLIdhvMsv-_L7k0xn3Q,,,,,,,,,5,no,success
ac2274921aea,2026-01-18T14:01:30.447219,"Dentist in Surrey, BC, Canada",Impact Dental Centre,Dental clinic,"15280 101 Ave, Surrey, BC V3R 8X7, Canada",Surrey,BC,15280,CA,+1 604-954-1823,http://www.impactdental.ca/,https://www.google.com/maps/search/?api=1&query=Impact%20Dental%20Centre&query_place_id=ChIJGcqNn4qBC0ERIvBbFvEjhho,ChIJGcqNn4qBC0ERIvBbFvEjhho,5,483,,info@impactdental.ca,,,https://www.facebook.com/impactdentalcentre,,https://www.linkedin.com/company/wix-com,https://www.instagram.com/impactdentalcentre,,,,,,,,,,3,no,success
afbc7d40dcc2,2026-01-18T14:01:30.447228,"Dentist in Surrey, BC, Canada","The Dental Room | Family & Cosmetic Dentist in Surrey, BC",Dentist,"2388 156 St #104, Surrey, BC V4A 4V4, Canada",Surrey,BC,V4A 4V4,CA,+1 604-265-5222,http://www.dentalroombc.com/,https://www.google.com/maps/search/?api=1&query=The%20Dental%20Room%20%7C%20Family%20%26%20Cosmetic%20Dentist%20in%20Surrey%2C%20BC&query_place_id=ChIJw96zvnvFhVQRtMfxDfmuR8E,ChIJw96zvnvFhVQRtMfxDfmuR8E,4.9,216,,info@dentalroombc.com,,,https://www.facebook.com/thedentalroom.bc,,,https://www.instagram.com/thedentalroom.bc,,,,,,,,,,4,no,success
57d54a44af13,2026-01-18T14:01:30.447237,"Dentist in Surrey, BC, Canada",Central City Surrey Dentist,Dentist,"13678 100 Ave unit 101, Surrey, BC V3T 0H2, Canada",Surrey,BC,13678,CA,+1 604-674-4000,https://centralcitysurreydentist.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,https://www.google.com/maps/search/?api=1&query=Central%20City%20Surrey%20Dentist&query_place_id=ChIJr1TDRfWBC0ERQ_NT_BFhbx0,ChIJr1TDRfWBC0ERQ_NT_BFhbx0,4.8,497,,"__info@centralsurreydental.com, info@centralsurreydental.com",,,https://www.facebook.com/centralcitysurreydentist,,,https://www.instagram.com/centralcitysurreydentist,,,,,,,,,,5,no,success
e4e8ab317c75,2026-01-18T14:01:30.447246,"Dentist in Surrey, BC, Canada",Grand Dental,Dentist,"10741 King George Blvd, Surrey, BC V3T 0V5, Canada",Surrey,BC,10741,CA,+1 778-601-4709,https://www.granddental.ca/,https://www.google.com/maps/search/?api=1&query=Grand%20Dental&query_place_id=ChIJg8ZjorzXhVQRoJSexbmewT8,ChIJg8ZjorzXhVQRoJSexbmewT8,5,277,,smile@granddental.ca,,,https://www.facebook.com/granddental.ca,,,https://www.instagram.com/granddental.ca/?utm_source=ig_web_button_share_sheet,,,,,,,,,,3,no,success
49cfe93f0c85,2026-01-18T14:01:30.447255,"Dentist in Surrey, BC, Canada",EXUDE Dental Centre,Dental clinic,"9093 King George Blvd, Surrey, BC V3V 5V7, Canada",Surrey,BC,V3V 5V7,CA,+1 604-597-7711,http://exudedentalcentre.ca/,https://www.google.com/maps/search/?api=1&query=EXUDE%20Dental%20Centre&query_place_id=ChIJG6B2tSDZhVQRSePAEvnoUUI,ChIJG6B2tSDZhVQRSePAEvnoUUI,5,164,,exudedental@gmail.com,,,https://www.facebook.com/exudedental/,,,,,,,,,,,,,3,no,success
dcaba713d65f,2026-01-18T14:01:30.447267,"Dentist in Surrey, BC, Canada",King George Dental Centre @ Newton - Surrey,Dentist,"7350 King George Blvd #100, Surrey, BC V3W 5A5, Canada",Surrey,BC,V3W 5A5,CA,+1 604-757-8079,https://kgdental.ca/?utm_source=GMBListing&utm_medium=Organic&utm_campaign=GMBListing,https://www.google.com/maps/search/?api=1&query=King%20George%20Dental%20Centre%20%40%20Newton%20-%20Surrey&query_place_id=ChIJW3fWdYqDC0ER36kl22Anwtg,ChIJW3fWdYqDC0ER36kl22Anwtg,4.9,263,,,,,https://www.facebook.com/KGDentalClinic,,https://linkedin.com/company/kgdental,https://instagram.com/kgdentalclinic,,,,,,,,,,3,no,partial
63bbbbd99d4f,2026-01-18T14:01:30.447276,"Dentist in Surrey, BC, Canada",King George Station Dental,Dentist,"13660 George Jct #100, Surrey, BC V3T 0R1, Canada",Surrey,BC,13660,CA,+1 604-259-9909,https://kinggeorgestationdentist.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,https://www.google.com/maps/search/?api=1&query=King%20George%20Station%20Dental&query_place_id=ChIJde7zSljZhVQRevs-7-vE8EY,ChIJde7zSljZhVQRevs-7-vE8EY,4.9,456,,info@kgsdental.ca,,,https://www.facebook.com/KingGeorgeStationDental,,,https://www.instagram.com/kinggeorgestationdental/,,,,,,,,,,5,no,success
d15e6a6348f1,2026-01-18T14:01:30.447285,"Dentist in Surrey, BC, Canada",Evergreen Dental Centre,Dentist,"8924 152 St, Surrey, BC V3R 4E4, Canada",Surrey,BC,V3R 4E4,CA,+1 604-589-1700,https://www.evergreendentalcentre.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,https://www.google.com/maps/search/?api=1&query=Evergreen%20Dental%20Centre&query_place_id=ChIJ2yhsq1bXhVQRwq4FnzHoV3w,ChIJ2yhsq1bXhVQRwq4FnzHoV3w,4.8,629,,"__info@evergreendentalcentre.com, info@evergreendentalcentre.com",,,https://www.facebook.com/EvergreenDentalCentre,,https://www.linkedin.com/company/evergreen-dental-centre,https://www.instagram.com/evergreendentalcentre/,,,,,,,,,,5,no,success
9bb39514e70b,2026-01-18T14:01:30.447294,"Dentist in Surrey, BC, Canada",Smile Plus Dentistry,Dentist,"6625 152A St #102, Surrey, BC V3S 3L4, Canada",Surrey,BC,V3S 3L4,CA,+1 604-503-1160,https://www.smileplus.ca/,https://www.google.com/maps/search/?api=1&query=Smile%20Plus%20Dentistry&query_place_id=ChIJ3Vz03_jbhVQRkNZFh2jW1k4,ChIJ3Vz03_jbhVQRkNZFh2jW1k4,5,145,,info@smileplus.ca,,,,,,,,,,,,,,,,5,no,success
c5daf28dac75,2026-01-18T14:01:30.447303,"Dentist in Surrey, BC, Canada",Apollo Dental Surrey,Dental clinic,"12885 80 Ave unit 111, Surrey, BC V3W 0E6, Canada",Surrey,BC,12885,CA,+1 604-245-5656,http://www.apollodentalsurrey.ca/,https://www.google.com/maps/search/?api=1&query=Apollo%20Dental%20Surrey&query_place_id=ChIJZakvBJ7ZhVQR9UgoSmlLs6E,ChIJZakvBJ7ZhVQR9UgoSmlLs6E,5,161,,info@apollodentalsurrey.ca,,,,,,,,,,,,,,,,1,no,success
01e2fca54c4f,2026-01-18T14:03:05.106285,"Dentist in Burnaby, BC, Canada",Burnaby Dental Group-Dentist Burnaby,Dentist,"6588 Royal Oak Ave Unit 101, Burnaby, BC V5H 3P4, Canada",Burnaby,BC,V5H 3P4,CA,+1 604-558-3372,http://www.burnabydentalgroup.com/,https://www.google.com/maps/search/?api=1&query=Burnaby%20Dental%20Group-Dentist%20Burnaby&query_place_id=ChIJcSFmslp2hlQRaASY0Ve1JhM,ChIJcSFmslp2hlQRaASY0Ve1JhM,4.7,223,,info@BurnabyDentalGroup.com,,,https://www.facebook.com/pages/Burnaby-Dental-Group/697662557028615?fref=ts,https://twitter.com/BBYDentalGroup,,,,,,,,,,,,1,no,success
87f5e2b25c69,2026-01-18T14:03:05.106316,"Dentist in Burnaby, BC, Canada",Madison Dental Studio,Dentist,"4350 Hastings St Unit 106, Burnaby, BC V5C 2J9, Canada",Burnaby,BC,V5C 2J9,CA,+1 604-282-3800,https://madisondentalstudio.ca/services/,https://www.google.com/maps/search/?api=1&query=Madison%20Dental%20Studio&query_place_id=ChIJd-1HgYtxhlQREhgd9yAHFQs,ChIJd-1HgYtxhlQREhgd9yAHFQs,5,313,,,,,https://m.facebook.com/Madisondentalstudio-104571445500048/,,,https://instagram.com/madisondentalstudio?utm_medium=copy_link,,,,,,,,,,4,no,partial
a7917d40ebbb,2026-01-18T14:03:05.106330,"Dentist in Burnaby, BC, Canada",Simply Wellness Dental Burnaby,Dentist,"488 Gamma Ave, Burnaby, BC V5C 0J7, Canada",Burnaby,BC,V5C 0J7,CA,+1 604-423-3737,https://simplywellnessdental.ca/,https://www.google.com/maps/search/?api=1&query=Simply%20Wellness%20Dental%20Burnaby&query_place_id=ChIJkQkmtBFxhlQRjxhaaCk_IUU,ChIJkQkmtBFxhlQRjxhaaCk_IUU,4.9,1412,,"smile@aoos.ca, info@simplywellnessdental.ca",,,https://www.facebook.com/simplywellnessdental/,,,https://www.instagram.com/simply.wellness.dental.burnaby/?hl=en,,,,,,,,,,4,no,success
39296da62f7a,2026-01-18T14:03:05.106343,"Dentist in Burnaby, BC, Canada",Metroplex Dental Centre,Dentist,"4700 Kingsway #1175, Burnaby, BC V5H 4M1, Canada",Burnaby,BC,V5H 4M1,CA,+1 604-451-1010,https://www.metroplexdental.ca/?utm_source=google&utm_medium=organic&utm_campaign=gmb,https://www.google.com/maps/search/?api=1&query=Metroplex%20Dental%20Centre&query_place_id=ChIJQYxv_Vh2hlQRT4ud2IL_QEk,ChIJQYxv_Vh2hlQRT4ud2IL_QEk,4.6,421,,info@metroplexdental.ca,,,https://www.facebook.com/MetroplexDental,https://twitter.com/MetroplexDC,,,,,,,,,,,,4,no,success
5f3fbe5185bc,2026-01-18T14:03:05.106354,"Dentist in Burnaby, BC, Canada",Metropolis Dental Group,Dentist,"4800 Kingsway #346, Burnaby, BC V5H 4J2, Canada",Burnaby,BC,V5H 4J2,CA,+1 604-430-8888,https://metropolisdentist.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,https://www.google.com/maps/search/?api=1&query=Metropolis%20Dental%20Group&query_place_id=ChIJQYxv_Vh2hlQR2cYd3KBqThw,ChIJQYxv_Vh2hlQR2cYd3KBqThw,4.7,205,,info@metropolisdentist.com,,,https://www.facebook.com/metropolisdentalgroup,,https://www.linkedin.com/company/metropolis-dental-group,https://www.instagram.com/metropolisdental,,,,,,,,,,5,no,success
ea2556bb3d48,2026-01-18T14:03:05.106365,"Dentist in Burnaby, BC, Canada",Brentwood Dental,Dentist,"4580 Brentwood Blvd #2214, Burnaby, BC V5C 0K3, Canada",Burnaby,BC,V5C 0K3,CA,+1 604-299-2727,http://www.brentwooddentist.ca/,https://www.google.com/maps/search/?api=1&query=Brentwood%20Dental&query_place_id=ChIJFakEATF3hlQRjscKSyiu0go,ChIJFakEATF3hlQRjscKSyiu0go,4.6,392,,"admin@brentwooddentist.ca, ADMIN@BRENTWOODDENTIST.CA",,,,,,,,,,,,,,,,1,no,success
42b7317cbba5,2026-01-18T14:03:05.106376,"Dentist in Burnaby, BC, Canada",Mega Dental,Dentist,"4800 Kingsway #167, Burnaby, BC V5H 4J2, Canada",Burnaby,BC,V5H 4J2,CA,+1 604-433-5700,https://www.megadentalgroup.ca/?utm_source=google&utm_medium=organic&utm_campaign=gmb,https://www.google.com/maps/search/?api=1&query=Mega%20Dental&query_place_id=ChIJkaU4jll2hlQR6bEX87PoTC0,ChIJkaU4jll2hlQR6bEX87PoTC0,4.6,659,,info@megadentalgroup.ca,,,https://www.facebook.com/MegaDentalGroup/,https://twitter.com/MegaDentalGroup,,,,,,,,,,,,3,no,success
30ce2254e1fa,2026-01-18T14:03:05.106387,"Dentist in Burnaby, BC, Canada",Lougheed Mall Dental Group,Dentist,"9855 Austin Ave #107, Burnaby, BC V3J 1N4, Canada",Burnaby,BC,V3J 1N4,CA,+1 604-421-1003,https://lougheedmalldentist.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,https://www.google.com/maps/search/?api=1&query=Lougheed%20Mall%20Dental%20Group&query_place_id=ChIJJ6GtMDp4hlQRasilxPITqUM,ChIJJ6GtMDp4hlQRasilxPITqUM,4.7,779,,info@lougheeddental.ca,,,https://www.facebook.com/LougheedDental,https://twitter.com/lougheeddental,,,,,,,,,,,,2,no,success
ea3adeee12de,2026-01-18T14:03:05.106399,"Dentist in Burnaby, BC, Canada",Sun Dentistry | 阳光牙科本拿比店 （Burnaby）,Dentist,"4277 Kingsway M12, Burnaby, BC V5H 3Z2, Canada",Burnaby,BC,V5H 3Z2,CA,+1 604-559-9937,https://www.sundentistry.ca/,https://www.google.com/maps/search/?api=1&query=Sun%20Dentistry%20%7C%20%E9%98%B3%E5%85%89%E7%89%99%E7%A7%91%E6%9C%AC%E6%8B%BF%E6%AF%94%E5%BA%97%20%EF%BC%88Burnaby%EF%BC%89&query_place_id=ChIJMZOnI_R2hlQRFhpxgCDnKtg,ChIJMZOnI_R2hlQRFhpxgCDnKtg,4.8,349,,"sundentistryrichmond@gmail.com, sundentistrywhiterock@gmail.com, sundentistryno3road@gmail.com, smile@sundentistry.ca",,,https://www.facebook.com/sundentistryburnaby?ref=br_rs,https://twitter.com/Sun_dentistry,,https://www.instagram.com/sundentistry/,https://www.youtube.com/@sundentistry5387,,,,,,,,,5,no,success
1839efa3b8c0,2026-01-18T14:03:05.106411,"Dentist in Burnaby, BC, Canada",HighGate Dental,Dentist,"7155 Kingsway #210, Burnaby, BC V5E 2V1, Canada",Burnaby,BC,V5E 2V1,CA,+1 604-526-1122,https://www.highgate-dental.ca/site/home?utm_source=G&utm_medium=LPM&utm_campaign=DentalCorp,https://www.google.com/maps/search/?api=1&query=HighGate%20Dental&query_place_id=ChIJUzdxCct3hlQRmLKDm54fdZU,ChIJUzdxCct3hlQRmLKDm54fdZU,4.4,587,,,,,https://www.facebook.com/Highgatedentalpractice/,,,https://www.instagram.com/highgate_dental/,,,,,,,,,,4,no,partial
f90838faf628,2026-01-18T14:03:05.106422,"Dentist in Burnaby, BC, Canada",Charm Dental Brentwood,Dentist,"4331 Dawson St, Burnaby, BC V5C 0J8, Canada",Burnaby,BC,V5C 0J8,CA,+1 604-227-1221,http://www.charmdentalcare.ca/,https://www.google.com/maps/search/?api=1&query=Charm%20Dental%20Brentwood&query_place_id=ChIJfejQ-g93hlQRtAGNxVAfENM,ChIJfejQ-g93hlQRtAGNxVAfENM,5,450,,"info@charmdentalcare.ca, __info@charmdentalcare.ca",,,https://www.facebook.com/charmdentalcarebc,,,https://www.instagram.com/charmdentalbrentwood/,,,,,,,,,,2,no,success
b86dadc999c1,2026-01-18T14:03:05.106433,"Dentist in Burnaby, BC, Canada",Apex Dental Clinic,Dentist,"4885 Kingsway #201, Burnaby, BC V5H 4T2, Canada",Burnaby,BC,V5H 4T2,CA,+1 604-433-3800,http://apexdentalclinic.ca/,https://www.google.com/maps/search/?api=1&query=Apex%20Dental%20Clinic&query_place_id=ChIJ6Vx1IVp2hlQRqcL5nBZ_VlA,ChIJ6Vx1IVp2hlQRqcL5nBZ_VlA,4.6,31,,adcinfo@apexdentalclinic.ca,,,https://www.facebook.com/apexdentalclinic.ca/?pageid=825947984220711&ftentidentifier=1674679546014213&padding=0,https://x.com/https://mobile.twitter.com/clinic_apex,,,,,,,,,,,,3,no,success
0ce34a91e746,2026-01-18T14:03:05.106445,"Dentist in Burnaby, BC, Canada",Ocean Dental,Dentist,"4789 Kingsway Unit 300, Burnaby, BC V5H 0A3, Canada",Burnaby,BC,V5H 0A3,CA,+1 604-432-7874,https://www.oceandental.com/site/home?utm_source=G&utm_medium=LPM&utm_campaign=DentalCorp,https://www.google.com/maps/search/?api=1&query=Ocean%20Dental&query_place_id=ChIJq6Ibmll2hlQR9gNwqKrwNLI,ChIJq6Ibmll2hlQR9gNwqKrwNLI,4.9,868,,,,,https://www.facebook.com/OceanDentalBurnaby/,https://twitter.com/OceanDental1,,,,,,,,,,,,2,no,partial
205d87a4fe23,2026-01-18T14:03:05.106482,"Dentist in Burnaby, BC, Canada",Burnaby Square Dental,Dentist,"7885 6th St #210, Burnaby, BC V3N 3N4, Canada",Burnaby,BC,V3N 3N4,CA,+1 604-239-1697,https://www.burnabysquaredental.com/?utm_source=GMB_Listing&utm_medium=organic&utm_campaign=Website_URL,https://www.google.com/maps/search/?api=1&query=Burnaby%20Square%20Dental&query_place_id=ChIJZwV3w9x3hlQRWb3TVllw-cU,ChIJZwV3w9x3hlQRWb3TVllw-cU,4.9,275,,info@burnabysquaredental.com,,,https://www.facebook.com/burnabysquare/,,,,,,,,,,,,,5,no,success
59922070ba4d,2026-01-18T14:03:05.106494,"Dentist in Burnaby, BC, Canada",Simply Smile Studio - Dental Hygiene & Teeth Whitening Burnaby,Health and beauty shop,"6378 Silver Ave #604, Burnaby, BC V5H 0J2, Canada",Burnaby,BC,V5H 0J2,CA,+1 604-353-6645,https://simplysmilestudio.ca/,https://www.google.com/maps/search/?api=1&query=Simply%20Smile%20Studio%20-%20Dental%20Hygiene%20%26%20Teeth%20Whitening%20Burnaby&query_place_id=ChIJbaotOSvFhVQRPzGKBex3kAo,ChIJbaotOSvFhVQRPzGKBex3kAo,5,233,,"_hello@simplysmilestudio.ca, hello@teethwhiteningbysimplysmile.ca, hello@simplysmilestudio.ca",,,https://www.facebook.com/SimplySmileStudio/,https://twitter.com/simplysmilebc,,https://www.instagram.com/simplysmile_studio/,,,,,,,,,,1,no,success
f025f24a43be,2026-01-18T14:03:05.106506,"Dentist in Burnaby, BC, Canada",Zoom Dental Burnaby,Dentist,"6968 Royal Oak Ave #105, Burnaby, BC V5J 4J3, Canada",Burnaby,BC,V5J 4J3,CA,+1 604-305-5787,https://www.zoomdentalburnaby.ca/?utm_source=GMB&utm_medium=Organic&utm_campaign=GMB-Listing,https://www.google.com/maps/search/?api=1&query=Zoom%20Dental%20Burnaby&query_place_id=ChIJd4jtM-x3hlQRRxKCoGqcNp8,ChIJd4jtM-x3hlQRRxKCoGqcNp8,4.9,129,,info@zoomdentalburnaby.ca,,,https://www.facebook.com/ZoomDentalBurnaby?mibextid=LQQJ4d,,,https://www.instagram.com/zoomdentalburnaby/,,,,,,,,,,2,no,success
4fcb58163102,2026-01-18T14:03:05.106516,"Dentist in Burnaby, BC, Canada",Madison Centre Family Dental,Dentist,"1899 Rosser Ave #101, Burnaby, BC V5C 6R5, Canada",Burnaby,BC,V5C 6R5,CA,+1 604-670-5568,https://madisoncentredental.com/,https://www.google.com/maps/search/?api=1&query=Madison%20Centre%20Family%20Dental&query_place_id=ChIJS6bVOy53hlQRRzKzFa1szgA,ChIJS6bVOy53hlQRRzKzFa1szgA,4.6,276,,"__madisoncentre@familydentalcentres.com, %20madisoncentre@familydentalcentres.com, madisoncentre@familydentalcentres.com",,,https://www.facebook.com/lastudioweb,https://twitter.com/lastudioweb,,https://www.instagram.com/lastudioweb/,,,,,,,,,,5,no,success
58309c8ca43d,2026-01-18T14:03:05.106526,"Dentist in Burnaby, BC, Canada",Burnaby Sedation & General Dentistry - Dr. Tom Lee,Dentist,"3433 North Rd #250, Burnaby, BC V3J 0A9, Canada",Burnaby,BC,V3J 0A9,CA,+1 604-568-2211,http://www.tomleedental.com/,https://www.google.com/maps/search/?api=1&query=Burnaby%20Sedation%20%26%20General%20Dentistry%20-%20Dr.%20Tom%20Lee&query_place_id=ChIJQ9Zw6zl4hlQRxJ7QdqJ-eFQ,ChIJQ9Zw6zl4hlQRxJ7QdqJ-eFQ,4.7,200,,"langley@tomleedental.com, burnaby@tomleedental.com, newwest@tomleedental.com, coastmeridian@tomleedental.com",,,https://www.facebook.com/dentistsvancouver/,,,https://www.instagram.com/sedationdentalgroup/,,,,,,,,,,1,no,success
06e17dc8de5c,2026-01-18T14:03:31.051808,"Dentist in Richmond, BC, Canada",Richmond Dental Care,Dentist,"7988 Ackroyd Rd, Richmond, BC V6X 0K9, Canada",Richmond,BC,V6X 0K9,CA,+1 604-359-0877,,https://www.google.com/maps/search/?api=1&query=Richmond%20Dental%20Care&query_place_id=ChIJ01sAThd1hlQRGModopCNoKg,ChIJ01sAThd1hlQRGModopCNoKg,5,1,,,,,,,,,,,,,,,,,,0,no,error: No website available
157ecdc9bf8c,2026-01-18T14:03:31.051888,"Dentist in Richmond, BC, Canada",Dentudio Dentists,Cosmetic dentist,"5555 Gilbert Rd. #145, Richmond, BC V7C 0B8, Canada",Richmond,BC,V7C 0B8,CA,+1 604-370-1450,http://www.dentudio.com/,https://www.google.com/maps/search/?api=1&query=Dentudio%20Dentists&query_place_id=ChIJa9fNiNIKhlQRmmZOBXDdIXw,ChIJa9fNiNIKhlQRmmZOBXDdIXw,4.9,436,,"info@gmail.com, info@dentudio.com",,,https://www.facebook.com/dentudio/,,,https://www.instagram.com/dentudio/,,,,,,,,,,3,no,success
b2bc10f9028f,2026-01-18T14:03:31.051913,"Dentist in Richmond, BC, Canada",Century Dental Clinic 世纪牙科,Dentist,"7360 Westminster Hwy #110, Richmond, BC V6X 1A1, Canada",Richmond,BC,V6X 1A1,CA,+1 604-276-2525,http://www.centurydentalclinic.ca/,https://www.google.com/maps/search/?api=1&query=Century%20Dental%20Clinic%20%E4%B8%96%E7%BA%AA%E7%89%99%E7%A7%91&query_place_id=ChIJjQ6BMG0LhlQRFN_iwlK98_0,ChIJjQ6BMG0LhlQRFN_iwlK98_0,4.7,48,,info@centurydentalclinic.ca,,,,,,,,,,,,,,,,4,no,success
58a77106ed94,2026-01-18T14:03:31.051952,"Dentist in Richmond, BC, Canada",Athena Dental,Dentist,"3700 Number 3 Rd #1020, Richmond, BC V6X 3X2, Canada",Richmond,BC,V6X 3X2,CA,+1 778-718-8715,https://athenadental.ca/,https://www.google.com/maps/search/?api=1&query=Athena%20Dental&query_place_id=ChIJr3MGIsp1hlQRz7-0VhOSk9Q,ChIJr3MGIsp1hlQRz7-0VhOSk9Q,5,123,,"__info@athenadental.ca, info@athenadental.ca",,,https://www.facebook.com/people/Athena-Dental/61574243413482/#,,,https://www.instagram.com/athenadentalrichmond/,,,,,,,,,,3,no,success
2dd2e14e2ac3,2026-01-18T14:03:31.051972,"Dentist in Richmond, BC, Canada",Sun Dentistry | 阳光牙科列治文店 (Richmond),Dentist,"8211 Ackroyd Rd #110, Richmond, BC V6X 3K1, Canada",Richmond,BC,V6X 3K1,CA,+1 604-273-6011,https://www.sundentistry.ca/,https://www.google.com/maps/search/?api=1&query=Sun%20Dentistry%20%7C%20%E9%98%B3%E5%85%89%E7%89%99%E7%A7%91%E5%88%97%E6%B2%BB%E6%96%87%E5%BA%97%20(Richmond)&query_place_id=ChIJw7GqjTN1hlQRzswgN7dQRIQ,ChIJw7GqjTN1hlQRzswgN7dQRIQ,4.5,207,,"sundentistryrichmond@gmail.com, sundentistrywhiterock@gmail.com, sundentistryno3road@gmail.com, smile@sundentistry.ca",,,https://www.facebook.com/sundentistryburnaby?ref=br_rs,https://twitter.com/Sun_dentistry,,https://www.instagram.com/sundentistry/,https://www.youtube.com/@sundentistry5387,,,,,,,,,5,no,success
